left_len,right_len,total_empty,n,first,current_gap_m,current_gap_left,current_gap_right,current_pos,response_gap_m,response_gap_left,response_gap_right,response_pos,best_response_gap_m,best_response_gap_left,best_response_gap_right,best_response_pos,best_response_edge_distance,winning_response_count
13,9,22,23,13,9,0,2,3,5,1,2,2,13,0,1,1,1,11
13,9,22,23,13,9,0,2,4,4,0,2,2,4,0,2,2,1,10
13,9,22,23,13,9,0,2,5,5,0,2,2,5,0,2,2,2,5
13,9,22,23,13,9,0,2,6,6,0,2,2,13,0,1,1,1,12
13,9,22,23,13,9,0,2,7,7,0,2,2,7,0,2,5,1,8
13,9,22,23,13,13,0,2,1,9,0,1,2,9,0,1,7,1,15
13,9,22,23,13,13,0,2,2,9,0,1,3,10,1,2,1,1,9
13,9,22,23,13,13,0,2,3,3,0,2,1,3,0,2,1,1,14
13,9,22,23,13,13,0,2,4,4,0,2,2,4,0,2,2,1,11
13,9,22,23,13,13,0,2,5,5,0,2,1,5,0,2,1,1,7
13,9,22,23,13,13,0,2,6,6,0,2,1,6,0,2,1,1,9
13,9,22,23,13,13,0,2,7,5,1,2,1,5,1,2,1,1,8
13,9,22,23,13,13,0,2,8,4,1,2,2,4,1,2,2,1,10
13,9,22,23,13,13,0,2,9,3,1,2,1,3,1,2,1,1,13
13,9,22,23,13,13,0,2,10,9,0,1,2,10,0,2,8,1,7
13,9,22,23,13,13,0,2,11,9,0,1,2,11,0,2,1,1,13
13,10,23,24,13,10,0,2,1,8,1,2,1,8,1,2,1,1,16
13,10,23,24,13,10,0,2,2,7,1,2,2,7,1,2,5,1,7
13,10,23,24,13,10,0,2,3,3,0,2,1,3,0,2,1,1,15
13,10,23,24,13,10,0,2,4,4,0,2,2,4,0,2,2,1,15
13,10,23,24,13,10,0,2,5,4,1,2,2,4,1,2,2,1,12
13,10,23,24,13,10,0,2,6,3,1,2,1,3,1,2,1,1,15
13,10,23,24,13,10,0,2,7,7,0,2,2,7,0,2,5,1,13
13,10,23,24,13,10,0,2,8,8,0,2,1,8,0,2,1,1,14
13,10,23,24,13,13,0,2,1,10,0,1,1,11,1,2,0,0,18
13,10,23,24,13,13,0,2,2,10,0,1,2,10,0,1,2,2,4
13,10,23,24,13,13,0,2,3,3,0,2,1,3,0,2,1,1,15
13,10,23,24,13,13,0,2,4,4,0,2,2,4,0,2,2,1,15
13,10,23,24,13,13,0,2,5,5,0,2,1,5,0,2,1,1,11
13,10,23,24,13,13,0,2,6,6,0,2,1,6,0,2,1,1,15
13,10,23,24,13,13,0,2,7,5,1,2,1,5,1,2,1,1,14
13,10,23,24,13,13,0,2,8,4,1,2,2,4,1,2,2,1,12
13,10,23,24,13,13,0,2,9,3,1,2,1,3,1,2,1,1,14
13,10,23,24,13,13,0,2,10,2,1,2,0,2,1,2,0,0,15
13,10,23,24,13,13,0,2,11,10,0,1,2,11,0,2,1,1,15
13,12,25,26,13,12,0,2,1,10,1,2,1,10,1,2,1,1,19
13,12,25,26,13,12,0,2,2,9,1,2,2,9,1,2,7,1,10
13,12,25,26,13,12,0,2,3,8,1,2,1,8,1,2,1,1,16
13,12,25,26,13,12,0,2,4,4,0,2,2,4,0,2,2,1,15
13,12,25,26,13,12,0,2,5,5,0,2,2,5,0,2,3,1,10
13,12,25,26,13,12,0,2,6,5,1,2,1,5,1,2,1,1,16
13,12,25,26,13,12,0,2,7,4,1,2,1,4,1,2,1,1,14
13,12,25,26,13,12,0,2,8,8,0,2,2,8,0,2,6,1,13
13,12,25,26,13,12,0,2,9,9,0,2,2,9,0,2,7,1,16
13,12,25,26,13,12,0,2,10,10,0,2,2,10,0,2,8,1,16
13,12,25,26,13,13,0,2,1,11,1,2,2,12,0,1,11,0,19
13,12,25,26,13,13,0,2,2,10,1,2,2,10,1,2,8,1,14
13,12,25,26,13,13,0,2,3,9,1,2,1,9,1,2,1,1,17
13,12,25,26,13,13,0,2,4,4,0,2,2,4,0,2,2,1,17
13,12,25,26,13,13,0,2,5,5,0,2,2,5,0,2,3,1,15
13,12,25,26,13,13,0,2,6,6,0,2,2,6,0,2,4,1,17
13,12,25,26,13,13,0,2,7,5,1,2,2,7,0,2,5,1,14
13,12,25,26,13,13,0,2,8,4,1,2,1,4,1,2,1,1,16
13,12,25,26,13,13,0,2,9,9,0,2,2,9,0,2,7,1,14
13,12,25,26,13,13,0,2,10,10,0,2,2,10,0,2,8,1,16
13,12,25,26,13,13,0,2,11,11,0,2,2,12,0,1,11,0,19
13,13,26,27,13,13,0,2,1,11,1,2,1,13,0,1,12,0,21
13,13,26,27,13,13,0,2,2,10,1,2,2,10,1,2,8,1,15
13,13,26,27,13,13,0,2,3,9,1,2,1,9,1,2,1,1,17
13,13,26,27,13,13,0,2,4,4,0,2,2,4,0,2,2,1,18
13,13,26,27,13,13,0,2,5,5,0,2,2,5,0,2,3,1,11
13,13,26,27,13,13,0,2,6,6,0,2,2,6,0,2,4,1,15
13,13,26,27,13,13,0,2,7,5,1,2,2,7,0,2,5,1,14
13,13,26,27,13,13,0,2,8,4,1,2,2,4,1,2,2,1,14
13,13,26,27,13,13,0,2,9,9,0,2,2,9,0,2,7,1,14
13,13,26,27,13,13,0,2,10,10,0,2,2,10,0,2,8,1,15
13,13,26,27,13,13,0,2,11,11,0,2,2,11,0,2,9,1,17
13,14,27,28,13,13,0,2,1,11,1,2,1,11,1,2,1,1,21
13,14,27,28,13,13,0,2,2,10,1,2,1,10,1,2,1,1,13
13,14,27,28,13,13,0,2,3,9,1,2,1,9,1,2,1,1,18
13,14,27,28,13,13,0,2,4,4,0,2,2,4,0,2,2,1,18
13,14,27,28,13,13,0,2,5,5,0,2,2,5,0,2,3,1,15
13,14,27,28,13,13,0,2,6,6,0,2,2,6,0,2,4,1,18
13,14,27,28,13,13,0,2,7,5,1,2,1,5,1,2,1,1,18
13,14,27,28,13,13,0,2,8,4,1,2,1,4,1,2,1,1,16
13,14,27,28,13,13,0,2,9,3,1,2,1,3,1,2,1,1,18
13,14,27,28,13,13,0,2,10,10,0,2,2,10,0,2,8,1,18
13,14,27,28,13,13,0,2,11,11,0,2,2,11,0,2,9,1,18
13,14,27,28,13,14,0,2,1,12,1,2,2,13,0,1,12,0,21
13,14,27,28,13,14,0,2,2,11,1,2,2,11,1,2,9,1,14
13,14,27,28,13,14,0,2,3,10,1,2,1,10,1,2,1,1,19
13,14,27,28,13,14,0,2,4,4,0,2,2,4,0,2,2,1,18
13,14,27,28,13,14,0,2,5,5,0,2,2,5,0,2,3,1,16
13,14,27,28,13,14,0,2,6,6,0,2,2,6,0,2,4,1,19
13,14,27,28,13,14,0,2,7,6,1,2,2,6,1,2,4,1,17
13,14,27,28,13,14,0,2,8,5,1,2,1,5,1,2,1,1,17
13,14,27,28,13,14,0,2,9,4,1,2,1,4,1,2,1,1,19
13,14,27,28,13,14,0,2,10,10,0,2,2,10,0,2,8,1,17
13,14,27,28,13,14,0,2,11,11,0,2,2,11,0,2,9,1,17
13,14,27,28,13,14,0,2,12,12,0,2,2,13,0,1,12,0,21
13,16,29,30,13,13,0,2,1,11,1,2,1,11,1,2,1,1,22
13,16,29,30,13,13,0,2,2,10,1,2,2,10,1,2,8,1,10
13,16,29,30,13,13,0,2,3,3,0,2,1,3,0,2,1,1,21
13,16,29,30,13,13,0,2,4,4,0,2,2,4,0,2,2,1,21
13,16,29,30,13,13,0,2,5,5,0,2,1,5,0,2,1,1,18
13,16,29,30,13,13,0,2,6,6,0,2,1,6,0,2,1,1,22
13,16,29,30,13,13,0,2,7,5,1,2,1,5,1,2,1,1,21
13,16,29,30,13,13,0,2,8,4,1,2,1,4,1,2,1,1,19
13,16,29,30,13,13,0,2,9,3,1,2,1,3,1,2,1,1,21
13,16,29,30,13,13,0,2,10,10,0,2,2,10,0,2,8,1,20
13,16,29,30,13,13,0,2,11,11,0,2,1,11,0,2,1,1,20
13,16,29,30,13,16,0,2,1,13,0,1,1,14,1,2,0,0,24
13,16,29,30,13,16,0,2,2,13,0,1,2,13,0,1,2,2,7
13,16,29,30,13,16,0,2,3,3,0,2,1,3,0,2,1,1,22
13,16,29,30,13,16,0,2,4,4,0,2,2,4,0,2,2,1,21
13,16,29,30,13,16,0,2,5,5,0,2,1,5,0,2,1,1,16
13,16,29,30,13,16,0,2,6,6,0,2,1,6,0,2,1,1,21
13,16,29,30,13,16,0,2,7,7,0,2,2,7,0,2,5,1,20
13,16,29,30,13,16,0,2,8,7,1,2,2,7,1,2,5,1,17
13,16,29,30,13,16,0,2,9,6,1,2,1,6,1,2,1,1,20
13,16,29,30,13,16,0,2,10,5,1,2,1,5,1,2,1,1,20
13,16,29,30,13,16,0,2,11,4,1,2,2,4,1,2,2,1,18
13,16,29,30,13,16,0,2,12,3,1,2,1,3,1,2,1,1,19
13,16,29,30,13,16,0,2,13,2,1,2,0,2,1,2,0,0,21
13,16,29,30,13,16,0,2,14,13,0,1,2,14,0,2,1,1,21
13,17,30,31,13,13,0,2,1,11,1,2,1,11,1,2,1,1,24
13,17,30,31,13,13,0,2,2,10,1,2,2,10,1,2,8,1,19
13,17,30,31,13,13,0,2,3,9,1,2,1,9,1,2,1,1,21
13,17,30,31,13,13,0,2,4,4,0,2,2,4,0,2,2,1,22
13,17,30,31,13,13,0,2,5,5,0,2,2,5,0,2,3,1,13
13,17,30,31,13,13,0,2,6,6,0,2,2,6,0,2,4,1,20
13,17,30,31,13,13,0,2,7,5,1,2,2,7,0,2,5,1,20
13,17,30,31,13,13,0,2,8,4,1,2,2,4,1,2,2,1,15
13,17,30,31,13,13,0,2,9,9,0,2,2,9,0,2,7,1,18
13,17,30,31,13,13,0,2,10,10,0,2,2,10,0,2,8,1,19
13,17,30,31,13,13,0,2,11,11,0,2,2,11,0,2,9,1,17
13,17,30,31,13,17,0,2,1,13,0,1,1,13,0,1,1,1,24
13,17,30,31,13,17,0,2,2,13,0,1,2,14,1,2,1,1,21
13,17,30,31,13,17,0,2,3,3,0,2,1,3,0,2,1,1,23
13,17,30,31,13,17,0,2,4,4,0,2,2,4,0,2,2,1,20
13,17,30,31,13,17,0,2,5,5,0,2,2,5,0,2,3,1,11
13,17,30,31,13,17,0,2,6,6,0,2,2,6,0,2,4,1,16
13,17,30,31,13,17,0,2,7,7,0,2,2,7,0,2,5,1,20
13,17,30,31,13,17,0,2,8,8,0,2,2,8,0,2,6,1,14
13,17,30,31,13,17,0,2,9,7,1,2,1,7,1,2,1,1,16
13,17,30,31,13,17,0,2,10,6,1,2,1,6,1,2,1,1,18
13,17,30,31,13,17,0,2,11,5,1,2,2,11,0,2,9,1,14
13,17,30,31,13,17,0,2,12,4,1,2,2,4,1,2,2,1,18
13,17,30,31,13,17,0,2,13,3,1,2,1,3,1,2,1,1,19
13,17,30,31,13,17,0,2,14,13,0,1,2,14,0,2,12,1,15
13,17,30,31,13,17,0,2,15,13,0,1,2,15,0,2,1,1,21
13,18,31,32,13,13,0,2,1,11,1,2,1,18,0,1,17,0,26
13,18,31,32,13,13,0,2,2,10,1,2,2,10,1,2,8,1,15
13,18,31,32,13,13,0,2,3,9,1,2,1,9,1,2,1,1,23
13,18,31,32,13,13,0,2,4,4,0,2,1,4,0,2,1,1,24
13,18,31,32,13,13,0,2,5,5,0,2,2,5,0,2,3,1,16
13,18,31,32,13,13,0,2,6,6,0,2,2,6,0,2,4,1,23
13,18,31,32,13,13,0,2,7,5,1,2,1,5,1,2,1,1,22
13,18,31,32,13,13,0,2,8,4,1,2,1,4,1,2,1,1,19
13,18,31,32,13,13,0,2,9,3,1,2,1,3,1,2,1,1,22
13,18,31,32,13,13,0,2,10,10,0,2,1,10,0,2,1,1,23
13,18,31,32,13,13,0,2,11,11,0,2,2,11,0,2,9,1,21
13,18,31,32,13,18,0,2,1,13,0,1,1,13,0,1,1,1,25
13,18,31,32,13,18,0,2,2,13,0,1,1,13,0,1,1,1,19
13,18,31,32,13,18,0,2,3,13,0,1,2,13,0,1,11,1,21
13,18,31,32,13,18,0,2,4,4,0,2,2,4,0,2,2,1,23
13,18,31,32,13,18,0,2,5,5,0,2,2,5,0,2,3,1,19
13,18,31,32,13,18,0,2,6,6,0,2,2,6,0,2,4,1,22
13,18,31,32,13,18,0,2,7,7,0,2,2,7,0,2,5,1,19
13,18,31,32,13,18,0,2,8,8,0,2,2,8,0,2,6,1,21
13,18,31,32,13,18,0,2,9,8,1,2,2,8,1,2,6,1,20
13,18,31,32,13,18,0,2,10,7,1,2,1,7,1,2,1,1,20
13,18,31,32,13,18,0,2,11,6,1,2,1,6,1,2,1,1,22
13,18,31,32,13,18,0,2,12,5,1,2,1,5,1,2,1,1,20
13,18,31,32,13,18,0,2,13,4,1,2,1,4,1,2,1,1,22
13,18,31,32,13,18,0,2,14,3,1,2,1,3,1,2,1,1,22
13,18,31,32,13,18,0,2,15,13,0,1,2,13,0,1,11,1,19
13,18,31,32,13,18,0,2,16,13,0,1,2,13,0,1,11,1,23
13,19,32,33,13,13,0,2,1,11,1,2,1,11,1,2,1,1,26
13,19,32,33,13,13,0,2,2,10,1,2,2,10,1,2,8,1,18
13,19,32,33,13,13,0,2,3,9,1,2,1,9,1,2,1,1,24
13,19,32,33,13,13,0,2,4,4,0,2,2,4,0,2,2,1,23
13,19,32,33,13,13,0,2,5,5,0,2,2,5,0,2,3,1,12
13,19,32,33,13,13,0,2,6,6,0,2,2,6,0,2,4,1,22
13,19,32,33,13,13,0,2,7,5,1,2,2,7,0,2,5,1,18
13,19,32,33,13,13,0,2,8,4,1,2,2,4,1,2,2,1,17
13,19,32,33,13,13,0,2,9,9,0,2,2,9,0,2,7,1,21
13,19,32,33,13,13,0,2,10,10,0,2,2,10,0,2,8,1,21
13,19,32,33,13,13,0,2,11,11,0,2,2,11,0,2,9,1,20
13,19,32,33,13,19,0,2,1,13,0,1,1,13,0,1,12,0,27
13,19,32,33,13,19,0,2,2,13,0,1,2,16,1,2,14,1,19
13,19,32,33,13,19,0,2,3,13,0,1,2,13,0,1,11,1,23
13,19,32,33,13,19,0,2,4,4,0,2,2,4,0,2,2,1,23
13,19,32,33,13,19,0,2,5,5,0,2,2,5,0,2,3,1,15
13,19,32,33,13,19,0,2,6,6,0,2,2,6,0,2,4,1,21
13,19,32,33,13,19,0,2,7,7,0,2,2,7,0,2,5,1,19
13,19,32,33,13,19,0,2,8,8,0,2,2,8,0,2,6,1,16
13,19,32,33,13,19,0,2,9,9,0,2,2,9,0,2,7,1,18
13,19,32,33,13,19,0,2,10,8,1,2,2,8,1,2,6,1,20
13,19,32,33,13,19,0,2,11,7,1,2,2,7,1,2,5,1,18
13,19,32,33,13,19,0,2,12,6,1,2,2,6,1,2,4,1,18
13,19,32,33,13,19,0,2,13,5,1,2,2,13,0,2,11,1,19
13,19,32,33,13,19,0,2,14,4,1,2,2,4,1,2,2,1,21
13,19,32,33,13,19,0,2,15,13,0,1,2,15,0,2,13,1,16
13,19,32,33,13,19,0,2,16,13,0,1,2,16,0,2,14,1,21
13,19,32,33,13,19,0,2,17,13,0,1,2,13,0,1,2,2,20
13,20,33,34,13,13,0,2,1,11,1,2,1,11,1,2,1,1,27
13,20,33,34,13,13,0,2,2,10,1,2,2,10,1,2,8,1,17
13,20,33,34,13,13,0,2,3,3,0,2,1,3,0,2,1,1,26
13,20,33,34,13,13,0,2,4,4,0,2,2,4,0,2,2,1,25
13,20,33,34,13,13,0,2,5,5,0,2,1,5,0,2,1,1,22
13,20,33,34,13,13,0,2,6,6,0,2,1,6,0,2,1,1,25
13,20,33,34,13,13,0,2,7,5,1,2,1,5,1,2,1,1,24
13,20,33,34,13,13,0,2,8,4,1,2,1,4,1,2,1,1,24
13,20,33,34,13,13,0,2,9,3,1,2,1,3,1,2,1,1,25
13,20,33,34,13,13,0,2,10,10,0,2,2,10,0,2,8,1,24
13,20,33,34,13,13,0,2,11,11,0,2,1,11,0,2,1,1,25
13,20,33,34,13,20,0,2,1,13,0,1,1,13,0,1,1,1,27
13,20,33,34,13,20,0,2,2,13,0,1,1,13,0,1,1,1,18
13,20,33,34,13,20,0,2,3,13,0,1,1,13,0,1,1,1,25
13,20,33,34,13,20,0,2,4,4,0,2,2,4,0,2,2,1,24
13,20,33,34,13,20,0,2,5,5,0,2,2,5,0,2,3,1,22
13,20,33,34,13,20,0,2,6,6,0,2,2,6,0,2,4,1,25
13,20,33,34,13,20,0,2,7,7,0,2,2,7,0,2,5,1,23
13,20,33,34,13,20,0,2,8,8,0,2,2,8,0,2,6,1,23
13,20,33,34,13,20,0,2,9,9,0,2,2,9,0,2,7,1,24
13,20,33,34,13,20,0,2,10,9,1,2,2,9,1,2,7,1,23
13,20,33,34,13,20,0,2,11,8,1,2,1,8,1,2,1,1,23
13,20,33,34,13,20,0,2,12,7,1,2,1,7,1,2,1,1,25
13,20,33,34,13,20,0,2,13,6,1,2,2,6,1,2,4,1,23
13,20,33,34,13,20,0,2,14,5,1,2,1,5,1,2,1,1,23
13,20,33,34,13,20,0,2,15,4,1,2,1,4,1,2,1,1,23
13,20,33,34,13,20,0,2,16,13,0,1,2,13,0,1,11,1,23
13,20,33,34,13,20,0,2,17,13,0,1,1,13,0,1,1,1,25
13,20,33,34,13,20,0,2,18,13,0,1,2,13,0,1,11,1,25
13,21,34,35,13,13,0,2,1,11,1,2,0,11,1,2,0,0,29
13,21,34,35,13,13,0,2,2,10,1,2,2,10,1,2,8,1,20
13,21,34,35,13,13,0,2,3,9,1,2,1,9,1,2,1,1,25
13,21,34,35,13,13,0,2,4,4,0,2,2,4,0,2,2,1,26
13,21,34,35,13,13,0,2,5,5,0,2,2,5,0,2,3,1,11
13,21,34,35,13,13,0,2,6,6,0,2,2,6,0,2,4,1,22
13,21,34,35,13,13,0,2,7,5,1,2,1,5,1,2,1,1,24
13,21,34,35,13,13,0,2,8,4,1,2,2,4,1,2,2,1,18
13,21,34,35,13,13,0,2,9,3,1,2,1,3,1,2,1,1,21
13,21,34,35,13,13,0,2,10,10,0,2,2,10,0,2,8,1,22
13,21,34,35,13,13,0,2,11,11,0,2,2,11,0,2,9,1,22
13,21,34,35,13,21,0,2,1,13,0,1,1,19,1,2,0,0,29
13,21,34,35,13,21,0,2,2,13,0,1,2,18,1,2,16,1,20
13,21,34,35,13,21,0,2,3,13,0,1,1,13,0,1,1,1,24
13,21,34,35,13,21,0,2,4,4,0,2,2,4,0,2,2,1,24
13,21,34,35,13,21,0,2,5,5,0,2,2,5,0,2,3,1,13
13,21,34,35,13,21,0,2,6,6,0,2,2,6,0,2,4,1,21
13,21,34,35,13,21,0,2,7,7,0,2,2,7,0,2,5,1,21
13,21,34,35,13,21,0,2,8,8,0,2,2,8,0,2,6,1,15
13,21,34,35,13,21,0,2,9,9,0,2,2,11,1,2,9,1,18
13,21,34,35,13,21,0,2,10,10,0,2,2,10,1,2,8,1,18
13,21,34,35,13,21,0,2,11,9,1,2,2,9,1,2,7,1,16
13,21,34,35,13,21,0,2,12,8,1,2,2,8,1,2,6,1,18
13,21,34,35,13,21,0,2,13,7,1,2,3,13,0,1,2,2,13
13,21,34,35,13,21,0,2,14,6,1,2,2,14,0,2,12,1,17
13,21,34,35,13,21,0,2,15,5,1,2,2,5,1,2,2,2,15
13,21,34,35,13,21,0,2,16,13,0,1,2,16,0,2,14,1,11
13,21,34,35,13,21,0,2,17,13,0,1,2,13,0,1,11,1,22
13,21,34,35,13,21,0,2,18,13,0,1,2,13,0,1,2,2,16
13,21,34,35,13,21,0,2,19,13,0,1,2,13,0,1,11,1,17
13,22,35,36,13,13,0,2,1,11,1,2,1,11,1,2,1,1,29
13,22,35,36,13,13,0,2,2,10,1,2,2,10,1,2,8,1,19
13,22,35,36,13,13,0,2,3,9,1,2,1,9,1,2,1,1,27
13,22,35,36,13,13,0,2,4,4,0,2,2,4,0,2,2,1,27
13,22,35,36,13,13,0,2,5,5,0,2,2,5,0,2,3,1,25
13,22,35,36,13,13,0,2,6,6,0,2,2,6,0,2,4,1,27
13,22,35,36,13,13,0,2,7,5,1,2,1,5,1,2,1,1,26
13,22,35,36,13,13,0,2,8,4,1,2,1,4,1,2,1,1,26
13,22,35,36,13,13,0,2,9,3,1,2,1,3,1,2,1,1,27
13,22,35,36,13,13,0,2,10,10,0,2,2,10,0,2,8,1,26
13,22,35,36,13,13,0,2,11,11,0,2,2,11,0,2,9,1,27
13,22,35,36,13,22,0,2,1,13,0,1,1,13,0,1,1,1,29
13,22,35,36,13,22,0,2,2,13,0,1,1,13,0,1,1,1,18
13,22,35,36,13,22,0,2,3,3,0,2,1,3,0,2,1,1,28
13,22,35,36,13,22,0,2,4,4,0,2,2,4,0,2,2,1,27
13,22,35,36,13,22,0,2,5,5,0,2,2,5,0,2,3,1,23
13,22,35,36,13,22,0,2,6,6,0,2,1,6,0,2,1,1,28
13,22,35,36,13,22,0,2,7,7,0,2,2,7,0,2,5,1,26
13,22,35,36,13,22,0,2,8,8,0,2,2,8,0,2,6,1,24
13,22,35,36,13,22,0,2,9,9,0,2,1,9,0,2,1,1,28
13,22,35,36,13,22,0,2,10,10,0,2,2,10,0,2,8,1,26
13,22,35,36,13,22,0,2,11,10,1,2,2,10,1,2,8,1,26
13,22,35,36,13,22,0,2,12,9,1,2,1,9,1,2,1,1,26
13,22,35,36,13,22,0,2,13,8,1,2,1,8,1,2,1,1,26
13,22,35,36,13,22,0,2,14,7,1,2,1,7,1,2,1,1,26
13,22,35,36,13,22,0,2,15,6,1,2,1,6,1,2,1,1,23
13,22,35,36,13,22,0,2,16,5,1,2,1,5,1,2,1,1,26
13,22,35,36,13,22,0,2,17,4,1,2,1,4,1,2,1,1,26
13,22,35,36,13,22,0,2,18,3,1,2,1,3,1,2,1,1,24
13,22,35,36,13,22,0,2,19,13,0,1,2,13,0,1,11,1,26
13,22,35,36,13,22,0,2,20,13,0,1,2,13,0,1,11,1,28
13,23,36,37,13,13,0,2,1,11,1,2,1,11,1,2,1,1,30
13,23,36,37,13,13,0,2,2,10,1,2,1,10,1,2,1,1,26
13,23,36,37,13,13,0,2,3,9,1,2,1,9,1,2,1,1,27
13,23,36,37,13,13,0,2,4,4,0,2,2,4,0,2,2,1,28
13,23,36,37,13,13,0,2,5,5,0,2,2,5,0,2,3,1,21
13,23,36,37,13,13,0,2,6,6,0,2,2,6,0,2,4,1,27
13,23,36,37,13,13,0,2,7,5,1,2,2,7,0,2,5,1,24
13,23,36,37,13,13,0,2,8,4,1,2,2,4,1,2,2,1,23
13,23,36,37,13,13,0,2,9,9,0,2,2,9,0,2,7,1,24
13,23,36,37,13,13,0,2,10,10,0,2,2,10,0,2,8,1,25
13,23,36,37,13,13,0,2,11,11,0,2,2,11,0,2,9,1,25
13,23,36,37,13,23,0,2,1,13,0,1,1,13,0,1,1,1,30
13,23,36,37,13,23,0,2,2,13,0,1,2,20,1,2,1,1,25
13,23,36,37,13,23,0,2,3,13,0,1,1,13,0,1,1,1,28
13,23,36,37,13,23,0,2,4,4,0,2,2,4,0,2,2,1,28
13,23,36,37,13,23,0,2,5,5,0,2,2,5,0,2,3,1,21
13,23,36,37,13,23,0,2,6,6,0,2,2,6,0,2,4,1,26
13,23,36,37,13,23,0,2,7,7,0,2,2,7,0,2,5,1,24
13,23,36,37,13,23,0,2,8,8,0,2,2,8,0,2,6,1,21
13,23,36,37,13,23,0,2,9,9,0,2,2,9,0,2,7,1,23
13,23,36,37,13,23,0,2,10,10,0,2,2,10,0,2,8,1,23
13,23,36,37,13,23,0,2,11,11,0,2,2,11,0,2,9,1,22
13,23,36,37,13,23,0,2,12,10,1,2,2,10,1,2,8,1,23
13,23,36,37,13,23,0,2,13,9,1,2,2,13,0,2,11,1,21
13,23,36,37,13,23,0,2,14,8,1,2,2,8,1,2,6,1,21
13,23,36,37,13,23,0,2,15,7,1,2,2,7,1,2,5,1,23
13,23,36,37,13,23,0,2,16,6,1,2,1,6,1,2,1,1,24
13,23,36,37,13,23,0,2,17,5,1,2,2,17,0,2,15,1,21
13,23,36,37,13,23,0,2,18,4,1,2,2,4,1,2,2,1,24
13,23,36,37,13,23,0,2,19,13,0,1,2,13,0,1,2,2,22
13,23,36,37,13,23,0,2,20,13,0,1,2,20,0,2,18,1,24
13,23,36,37,13,23,0,2,21,13,0,1,2,21,0,2,19,1,25
13,24,37,38,13,13,0,2,1,11,1,2,1,11,1,2,1,1,31
13,24,37,38,13,13,0,2,2,10,1,2,2,10,1,2,8,1,19
13,24,37,38,13,13,0,2,3,9,1,2,1,9,1,2,1,1,29
13,24,37,38,13,13,0,2,4,4,0,2,2,4,0,2,2,1,29
13,24,37,38,13,13,0,2,5,5,0,2,2,5,0,2,3,1,25
13,24,37,38,13,13,0,2,6,6,0,2,2,6,0,2,4,1,29
13,24,37,38,13,13,0,2,7,5,1,2,1,5,1,2,1,1,28
13,24,37,38,13,13,0,2,8,4,1,2,1,4,1,2,1,1,27
13,24,37,38,13,13,0,2,9,3,1,2,1,3,1,2,1,1,28
13,24,37,38,13,13,0,2,10,10,0,2,2,10,0,2,8,1,28
13,24,37,38,13,13,0,2,11,11,0,2,2,11,0,2,9,1,28
13,24,37,38,13,24,0,2,1,13,0,1,1,13,0,1,1,1,31
13,24,37,38,13,24,0,2,2,13,0,1,1,13,0,1,1,1,20
13,24,37,38,13,24,0,2,3,13,0,1,1,13,0,1,1,1,29
13,24,37,38,13,24,0,2,4,4,0,2,2,4,0,2,2,1,29
13,24,37,38,13,24,0,2,5,5,0,2,2,5,0,2,3,1,25
13,24,37,38,13,24,0,2,6,6,0,2,2,6,0,2,4,1,28
13,24,37,38,13,24,0,2,7,7,0,2,2,7,0,2,5,1,28
13,24,37,38,13,24,0,2,8,8,0,2,2,8,0,2,6,1,27
13,24,37,38,13,24,0,2,9,9,0,2,2,9,0,2,7,1,26
13,24,37,38,13,24,0,2,10,10,0,2,2,10,0,2,8,1,27
13,24,37,38,13,24,0,2,11,11,0,2,2,11,0,2,9,1,27
13,24,37,38,13,24,0,2,12,11,1,2,2,11,1,2,9,1,27
13,24,37,38,13,24,0,2,13,10,1,2,1,10,1,2,1,1,26
13,24,37,38,13,24,0,2,14,9,1,2,1,9,1,2,1,1,28
13,24,37,38,13,24,0,2,15,8,1,2,1,8,1,2,1,1,27
13,24,37,38,13,24,0,2,16,7,1,2,1,7,1,2,1,1,27
13,24,37,38,13,24,0,2,17,6,1,2,1,6,1,2,1,1,27
13,24,37,38,13,24,0,2,18,5,1,2,1,5,1,2,1,1,27
13,24,37,38,13,24,0,2,19,4,1,2,1,4,1,2,1,1,28
13,24,37,38,13,24,0,2,20,3,1,2,1,3,1,2,1,1,28
13,24,37,38,13,24,0,2,21,13,0,1,2,13,0,1,11,1,28
13,24,37,38,13,24,0,2,22,13,0,1,2,13,0,1,11,1,29
13,25,38,39,13,13,0,2,1,11,1,2,1,11,1,2,1,1,32
13,25,38,39,13,13,0,2,2,10,1,2,2,10,1,2,8,1,26
13,25,38,39,13,13,0,2,3,9,1,2,1,9,1,2,1,1,29
13,25,38,39,13,13,0,2,4,4,0,2,2,4,0,2,2,1,30
13,25,38,39,13,13,0,2,5,5,0,2,2,5,0,2,3,1,17
13,25,38,39,13,13,0,2,6,6,0,2,2,6,0,2,4,1,28
13,25,38,39,13,13,0,2,7,5,1,2,1,5,1,2,1,1,27
13,25,38,39,13,13,0,2,8,4,1,2,2,4,1,2,2,1,22
13,25,38,39,13,13,0,2,9,9,0,2,2,9,0,2,7,1,27
13,25,38,39,13,13,0,2,10,10,0,2,2,10,0,2,8,1,27
13,25,38,39,13,13,0,2,11,11,0,2,2,11,0,2,9,1,25
13,25,38,39,13,25,0,2,1,13,0,1,1,13,0,1,12,0,34
13,25,38,39,13,25,0,2,2,13,0,1,2,22,1,2,20,1,25
13,25,38,39,13,25,0,2,3,13,0,1,1,13,0,1,1,1,30
